url_path,views_total,views_unique
/sayantikabanik/DataJourney,8,6
/sayantikabanik/DataJourney/blob/github-repo-stats/sayantikabanik/DataJourney/latest-report/report.pdf,2,2
/sayantikabanik/DataJourney/blob/main/.github/workflows/CI.yml,2,1
/sayantikabanik/DataJourney/compare/main...quarto_test,2,1
/sayantikabanik/DataJourney/tree/main/.github,2,1
/sayantikabanik/DataJourney/blob/main/analytics_framework/dashboard/simple_app.py,1,1
/sayantikabanik/DataJourney/blob/main/analytics_framework/pipeline/process.py,1,1
/sayantikabanik/DataJourney/blob/main/.github/ISSUE_TEMPLATE/issue-template.md,1,1
/sayantikabanik/DataJourney/branches,1,1
/sayantikabanik/DataJourney/pulls,1,1
